,customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,postcode,state,country,property_valuation
3022,3023,Rikki,Bernet,Female,1994-12-09 00:00:00,Accountant I,IT,High Net Worth,N,Yes,7046 Fairview Place,4510,QLD,Australia,3
3023,3024,Franz,Craddy,Male,1959-01-08 00:00:00,,Health,Mass Customer,N,No,7 Scoville Trail,4304,QLD,Australia,2
3024,3025,Osgood,Stolting,Male,1977-04-23 00:00:00,Compensation Analyst,Financial Services,Mass Customer,N,Yes,31435 Eagle Crest Drive,2230,NSW,Australia,10
3025,3026,Minda,Pendrid,Female,1988-11-21 00:00:00,Account Representative III,Property,Mass Customer,N,Yes,4 Crescent Oaks Alley,2541,NSW,Australia,5
3026,3027,Augy,Rudall,Male,1977-10-30 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,50 7th Circle,4305,QLD,Australia,1
3027,3028,Leandra,Schubert,Female,1956-07-07 00:00:00,General Manager,Manufacturing,High Net Worth,N,No,7 Lerdahl Court,4207,QLD,Australia,6
3028,3029,Timmie,Gori,Male,1978-07-17 00:00:00,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,677 Eagan Trail,3183,VIC,Australia,7
3029,3030,Flor,Agnew,Female,1998-05-21 00:00:00,Technical Writer,Manufacturing,Affluent Customer,N,No,638 Browning Terrace,3079,VIC,Australia,6
3030,3031,Diego,Bertelmot,Male,1996-02-02 00:00:00,Staff Scientist,Health,Mass Customer,N,Yes,731 Haas Trail,2125,NSW,Australia,11
3031,3032,Renado,Wonfor,Male,1992-08-02 00:00:00,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,2 Grim Court,2168,NSW,Australia,8
3032,3033,Danielle,Kener,Female,1979-03-17 00:00:00,Administrative Officer,Financial Services,High Net Worth,N,No,01654 Milwaukee Plaza,2000,NSW,Australia,11
3033,3034,Mara,Tofanini,Female,1956-09-09 00:00:00,Web Designer IV,Manufacturing,Mass Customer,N,Yes,42 Arizona Pass,4510,QLD,Australia,5
3034,3035,Sigfrid,Caldecot,Male,1980-04-15 00:00:00,Associate Professor,Health,High Net Worth,N,No,94611 Cascade Parkway,2763,NSW,Australia,8
3035,3036,Windy,Orehead,Female,1977-04-17 00:00:00,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,1 Melrose Lane,2010,NSW,Australia,9
3036,3037,Leanora,Isles,Female,1971-10-27 00:00:00,Legal Assistant,Financial Services,High Net Worth,N,Yes,88537 Erie Court,4211,QLD,Australia,7
3037,3038,Hermione,,Female,1958-04-08 00:00:00,Senior Developer,,High Net Worth,N,No,5649 Crest Line Place,4455,QLD,Australia,2
3038,3039,Coralie,Guitonneau,Female,1968-07-28 00:00:00,,Financial Services,Affluent Customer,N,No,05 2nd Point,2217,NSW,Australia,8
3039,3040,Kameko,Kinrade,Female,1966-11-28 00:00:00,General Manager,Retail,Mass Customer,N,No,4 Jenifer Hill,3147,VIC,Australia,12
3040,3041,Sherrie,Kingaby,Female,1974-03-12 00:00:00,Physical Therapy Assistant,Retail,Mass Customer,N,Yes,5999 Waxwing Lane,4511,QLD,Australia,1
3041,3042,Barris,Trayton,Male,1971-03-17 00:00:00,Engineer II,Property,High Net Worth,N,Yes,5444 Corry Pass,2761,NSW,Australia,8
3042,3043,Kelcey,Argontt,Female,1981-08-03 00:00:00,Legal Assistant,,Mass Customer,N,Yes,85 Northland Circle,2077,NSW,Australia,10
3043,3044,Russell,Brittoner,Male,1990-04-11 00:00:00,Occupational Therapist,Health,Affluent Customer,N,Yes,80302 Stang Parkway,3677,VIC,Australia,1
3044,3045,Renato,Mungham,Male,1996-10-02 00:00:00,Cost Accountant,Financial Services,Affluent Customer,N,Yes,529 Monterey Street,3338,VIC,Australia,3
3045,3046,Shela,Ridgers,Female,1964-06-07 00:00:00,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,6 Westend Center,2546,NSW,Australia,6
3046,3047,Eddy,Cossans,Male,1962-01-14 00:00:00,Speech Pathologist,Retail,Mass Customer,N,Yes,9357 Dennis Park,2010,NSW,Australia,11
3047,3048,Kenon,Messruther,Male,1969-05-27 00:00:00,Legal Assistant,Manufacturing,Mass Customer,N,No,75 Hansons Alley,2260,NSW,Australia,9
3048,3049,Tristam,O'Fallone,Male,1967-07-15 00:00:00,,Property,High Net Worth,N,Yes,274 Ludington Trail,2428,NSW,Australia,5
3049,3050,Dinnie,Worsom,Female,1997-12-04 00:00:00,,,High Net Worth,N,No,6 Service Parkway,4275,QLD,Australia,3
3050,3051,Edi,Lugton,Female,1973-06-06 00:00:00,,Manufacturing,Affluent Customer,N,Yes,99142 Eastwood Way,4870,QLD,Australia,6
3051,3052,Lisetta,,Female,1976-09-08 00:00:00,Teacher,,Mass Customer,N,No,0264 Birchwood Plaza,3802,VIC,Australia,8
3052,3053,Susie,,Female,1984-09-12 00:00:00,Account Coordinator,Retail,High Net Worth,N,No,40 Bowman Crossing,2031,NSW,Australia,10
3053,3054,Marieann,Wickey,Female,1965-07-14 00:00:00,Operator,Manufacturing,Affluent Customer,N,No,6354 Briar Crest Road,2022,NSW,Australia,12
3054,3055,Viki,Drache,Female,1999-08-23 00:00:00,General Manager,,Mass Customer,N,Yes,83 Sunfield Hill,3216,VIC,Australia,7
3055,3056,Catlin,Storm,Female,1968-05-27 00:00:00,Health Coach II,Entertainment,Mass Customer,N,No,44 Northridge Plaza,2166,NSW,Australia,8
3056,3057,Mel,Shoebottom,Female,1976-03-28 00:00:00,Executive Secretary,,Mass Customer,N,No,11 Farragut Junction,2530,NSW,Australia,8
3057,3058,Hamnet,Kibblewhite,Male,1986-10-10 00:00:00,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,6 Westport Road,4350,QLD,Australia,2
3058,3059,Hercules,Klewi,Male,1958-06-09 00:00:00,Accountant IV,,Mass Customer,N,No,922 Mccormick Circle,4509,QLD,Australia,6
3059,3060,Milton,Gorini,Male,1982-09-14 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,9317 Mendota Parkway,3064,VIC,Australia,8
3060,3061,Evie,Bendtsen,Female,1991-03-18 00:00:00,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,8303 Mallard Center,2234,NSW,Australia,11
3061,3062,Lesley,Ruskin,Male,1962-11-09 00:00:00,Civil Engineer,Manufacturing,Mass Customer,N,No,4 Gateway Court,3107,VIC,Australia,10
3062,3063,Andrea,Wildber,Male,1999-11-04 00:00:00,VP Sales,Financial Services,Affluent Customer,N,No,2178 Washington Hill,3806,VIC,Australia,6
3063,3064,Zach,Billison,Male,1995-06-14 00:00:00,Product Engineer,Financial Services,Affluent Customer,N,Yes,0330 Vahlen Trail,3072,VIC,Australia,7
3064,3065,Winna,Brusle,Female,1978-01-05 00:00:00,Recruiter,Financial Services,High Net Worth,N,Yes,4351 Maywood Hill,3551,VIC,Australia,4
3065,3066,Renell,Bellocht,Female,1995-01-14 00:00:00,Paralegal,Financial Services,Affluent Customer,N,Yes,537 Amoth Center,2220,NSW,Australia,9
3066,3067,Veronique,Wash,Female,1991-01-13 00:00:00,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,23384 Kings Drive,2261,NSW,Australia,9
3067,3068,Gill,Branney,Female,1990-12-07 00:00:00,Automation Specialist I,Manufacturing,Affluent Customer,N,No,6269 Oak Valley Avenue,2323,NSW,Australia,5
3068,3069,Phylis,Traves,Female,1988-08-12 00:00:00,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,74910 Burning Wood Junction,3132,VIC,Australia,10
3069,3070,Malissia,Minthorpe,Female,1998-07-27 00:00:00,Account Executive,Health,Affluent Customer,N,Yes,6278 Old Shore Parkway,2250,NSW,Australia,9
3070,3071,Shirlee,Murdoch,Female,1989-12-25 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,08180 Golf Park,3068,VIC,Australia,8
3071,3072,Roma,Prettjohn,Male,1979-04-12 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,1944 Charing Cross Junction,2126,NSW,Australia,10
3072,3073,Hernando,Farnham,Male,1967-04-12 00:00:00,Nurse,Telecommunications,Affluent Customer,N,No,25578 Mayfield Drive,2099,NSW,Australia,10
3073,3074,Tracie,Grishaev,Male,1969-02-18 00:00:00,VP Quality Control,Health,Mass Customer,N,Yes,9 Rieder Avenue,2798,NSW,Australia,6
3074,3075,Corty,Debell,Male,1959-10-24 00:00:00,,Entertainment,Mass Customer,N,Yes,45201 Atwood Place,2176,NSW,Australia,9
3075,3076,Merna,Eyers,Female,1991-10-01 00:00:00,Professor,Health,Mass Customer,N,Yes,0680 Veith Court,3939,VIC,Australia,8
3076,3077,Emelen,Gillopp,Male,2000-08-11 00:00:00,Information Systems Manager,Manufacturing,Affluent Customer,N,No,53 Dunning Lane,3024,VIC,Australia,6
3077,3078,Mariel,Blacksell,Female,1982-08-16 00:00:00,Safety Technician III,Retail,Mass Customer,N,No,837 Elmside Center,2761,NSW,Australia,8
3078,3079,Yorker,McKevany,Male,1959-11-18 00:00:00,Legal Assistant,Retail,Mass Customer,N,Yes,57863 Pond Avenue,2773,NSW,Australia,9
3079,3080,Christoforo,Santus,Male,1958-10-06 00:00:00,Graphic Designer,Financial Services,High Net Worth,N,No,41205 Straubel Place,4305,QLD,Australia,4
3080,3081,Dodi,Volker,Female,1971-07-25 00:00:00,Mechanical Systems Engineer,,High Net Worth,N,Yes,52 Steensland Place,3910,VIC,Australia,8
3081,3082,Emlyn,Maile,Male,1997-03-28 00:00:00,,Manufacturing,Mass Customer,N,Yes,00183 Arapahoe Pass,4116,QLD,Australia,7
3082,3083,Cirillo,Duprey,Male,1971-10-17 00:00:00,,,Mass Customer,N,Yes,233 Toban Alley,2567,NSW,Australia,8
3083,3084,Birgit,Dowers,Female,1959-07-16 00:00:00,Staff Scientist,Financial Services,Affluent Customer,N,Yes,5 Lotheville Parkway,2760,NSW,Australia,8
3084,3085,Kaleb,Eslemont,Male,1978-01-21 00:00:00,Accountant IV,,Affluent Customer,N,No,7 Westridge Terrace,4504,QLD,Australia,7
3085,3086,Pieter,Gadesby,U,,Biostatistician I,IT,High Net Worth,N,No,98978 Nevada Circle,3020,VIC,Australia,8
3086,3087,Gerry,Scatcher,Male,1986-04-02 00:00:00,Social Worker,Health,Mass Customer,N,No,9503 Aberg Drive,3021,VIC,Australia,7
3087,3088,Hilarius,Trenbey,Male,1974-05-09 00:00:00,,Retail,Affluent Customer,N,Yes,4 Bayside Place,4508,QLD,Australia,4
3088,3089,Wood,Nathan,Male,2000-02-24 00:00:00,Web Developer III,Manufacturing,Affluent Customer,N,Yes,06 Lighthouse Bay Pass,3042,VIC,Australia,9
3089,3090,Zared,Pinchback,Male,1964-12-06 00:00:00,Operator,Manufacturing,Mass Customer,N,No,67241 Heath Way,2151,NSW,Australia,8
3090,3091,Guenevere,Treffry,Female,1995-08-13 00:00:00,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,65620 Michigan Way,3141,VIC,Australia,10
3091,3092,Hallie,Blackden,Female,1972-12-17 00:00:00,Statistician IV,,Affluent Customer,N,No,3075 Victoria Drive,2290,NSW,Australia,7
3092,3093,Harwilll,Crimes,Male,1992-04-01 00:00:00,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,0 Stephen Lane,2170,NSW,Australia,5
3093,3094,Izak,Andreutti,Male,1989-05-28 00:00:00,Biostatistician II,,Mass Customer,N,Yes,148 Marcy Pass,4301,QLD,Australia,4
3094,3095,Joachim,,Male,1998-10-11 00:00:00,Staff Accountant IV,Retail,High Net Worth,N,Yes,5406 Mockingbird Center,4870,QLD,Australia,7
3095,3096,Lulu,Cabane,Female,1973-06-28 00:00:00,Associate Professor,Financial Services,Mass Customer,N,No,07 Loeprich Junction,2101,NSW,Australia,11
3096,3097,Alessandro,Casley,Male,1978-05-09 00:00:00,Actuary,Financial Services,Affluent Customer,N,Yes,6 Kings Avenue,2135,NSW,Australia,12
3097,3098,Tiff,Ovett,Female,1980-07-15 00:00:00,Dental Hygienist,Health,Mass Customer,N,No,9 John Wall Parkway,2323,NSW,Australia,6
3098,3099,Shelli,Benitti,Female,1996-11-26 00:00:00,,Retail,Mass Customer,N,Yes,32304 Larry Road,4014,QLD,Australia,7
3099,3100,Peggy,Wrankling,Female,1954-02-09 00:00:00,Recruiter,,Mass Customer,N,No,9 Dryden Crossing,4118,QLD,Australia,3
3100,3101,Paxton,Lermit,Male,1987-08-27 00:00:00,Geological Engineer,Manufacturing,High Net Worth,N,No,146 Dakota Pass,4017,QLD,Australia,7
3101,3102,Paquito,Maitland,Male,1990-06-04 00:00:00,Assistant Manager,Property,Affluent Customer,N,No,11171 Rigney Court,2770,NSW,Australia,6
3102,3103,Shaylah,Hatchell,Female,1953-10-21 00:00:00,Safety Technician II,Retail,Mass Customer,N,No,2 Vidon Center,4818,QLD,Australia,3
3103,3104,Diahann,Blundan,Female,1994-11-30 00:00:00,Business Systems Development Analyst,Property,Mass Customer,N,Yes,1742 Scott Center,4670,QLD,Australia,2
3104,3105,Bryn,Rycraft,Male,1965-10-14 00:00:00,Teacher,Health,Mass Customer,N,No,451 Luster Hill,2170,NSW,Australia,9
3105,3106,Yetty,Conneely,Female,1989-06-03 00:00:00,,Financial Services,Mass Customer,N,Yes,03287 Hallows Center,4305,QLD,Australia,3
3106,3107,Dell,Tremathick,Female,1960-08-15 00:00:00,Legal Assistant,,High Net Worth,N,No,7208 Old Gate Avenue,2112,NSW,Australia,11
3107,3108,Trip,Ahmed,Male,1967-10-01 00:00:00,Accounting Assistant III,Entertainment,Mass Customer,N,No,944 Becker Road,3162,VIC,Australia,11
3108,3109,Jeralee,Domleo,Female,1958-06-23 00:00:00,Automation Specialist II,Health,Mass Customer,N,Yes,904 Doe Crossing Terrace,2194,NSW,Australia,7
3109,3110,Fabien,Iacapucci,Male,1994-02-11 00:00:00,Community Outreach Specialist,IT,Affluent Customer,N,Yes,7285 Waxwing Pass,2620,NSW,Australia,5
3110,3111,Maxwell,Blabber,Male,1997-03-11 00:00:00,Associate Professor,Financial Services,Mass Customer,N,Yes,3538 Bunting Hill,3805,VIC,Australia,7
3111,3112,Terri,Gornal,Male,2001-04-22 00:00:00,Internal Auditor,Retail,High Net Worth,N,Yes,979 Victoria Junction,3156,VIC,Australia,8
3112,3113,Wenonah,Lethabridge,Female,1969-12-06 00:00:00,Teacher,Property,Mass Customer,N,Yes,073 Fremont Alley,3805,VIC,Australia,7
3113,3114,Judah,Prime,Male,1974-09-05 00:00:00,Teacher,IT,Mass Customer,N,Yes,81183 Maple Wood Plaza,4152,QLD,Australia,8
3114,3115,Rip,Spiers,Male,1981-02-26 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,6620 Elmside Drive,4118,QLD,Australia,9
3115,3116,Correy,Loynes,Male,1978-06-29 00:00:00,,Health,Mass Customer,N,No,4 Shopko Circle,2196,NSW,Australia,5
3116,3117,Nisse,Marriage,Female,1995-06-11 00:00:00,Cost Accountant,Financial Services,Affluent Customer,N,Yes,969 Sycamore Point,2304,NSW,Australia,7
3117,3118,Cleveland,Coxon,Male,1993-01-22 00:00:00,Occupational Therapist,Health,High Net Worth,N,No,96073 Erie Place,2763,NSW,Australia,9
3118,3119,Earle,Frisby,Male,1960-01-11 00:00:00,,,High Net Worth,N,No,6915 Nobel Crossing,2195,NSW,Australia,6
3119,3120,Lauree,O'Donnell,Female,1979-02-04 00:00:00,Clinical Specialist,Health,Mass Customer,N,Yes,32 Elmside Point,2560,NSW,Australia,6
3120,3121,Mahmoud,Batterbee,Male,1959-05-11 00:00:00,Data Coordiator,Manufacturing,Mass Customer,N,No,54294 Hovde Court,2500,NSW,Australia,8
3121,3122,Cthrine,Orans,Female,1980-08-17 00:00:00,,Manufacturing,High Net Worth,N,Yes,98 Grover Street,3048,VIC,Australia,5
3122,3123,Tina,Riggulsford,Female,1976-08-17 00:00:00,Dental Hygienist,Health,High Net Worth,N,No,4753 Sheridan Center,3048,VIC,Australia,6
3123,3124,Anastasie,Le Grand,Female,1981-02-03 00:00:00,Account Executive,Retail,High Net Worth,N,Yes,6958 Knutson Pass,3620,VIC,Australia,1
3124,3125,Krystyna,Scarasbrick,Female,1978-08-21 00:00:00,Social Worker,Health,High Net Worth,N,Yes,0 Stephen Park,4702,QLD,Australia,2
3125,3126,Bondon,Deeley,Male,1986-10-16 00:00:00,Statistician IV,Financial Services,High Net Worth,N,No,3126 Bayside Hill,4503,QLD,Australia,4
3126,3127,Tucker,Lewsley,Male,1971-01-31 00:00:00,Research Nurse,Health,Mass Customer,N,No,98202 Holmberg Way,3149,VIC,Australia,10
3127,3128,Betteanne,Alldread,Female,1965-06-26 00:00:00,Geological Engineer,Manufacturing,High Net Worth,N,Yes,33794 Sommers Crossing,2502,NSW,Australia,6
3128,3129,Leola,Mandrier,Female,1955-09-25 00:00:00,Analog Circuit Design manager,Property,High Net Worth,N,Yes,21 2nd Pass,2566,NSW,Australia,8
3129,3130,Krissy,Robard,Female,1971-01-25 00:00:00,VP Product Management,Telecommunications,Mass Customer,N,No,981 Kinsman Crossing,2880,NSW,Australia,1
3130,3131,Sybilla,O' Markey,Female,1999-02-24 00:00:00,,Retail,Affluent Customer,N,Yes,1617 Harper Parkway,2096,NSW,Australia,10
3131,3132,Nicko,Artois,Male,1975-04-15 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,73907 Fallview Point,2250,NSW,Australia,7
3132,3133,Eda,MacCheyne,Female,1999-05-10 00:00:00,Quality Control Specialist,Manufacturing,Mass Customer,N,No,99 Linden Trail,3195,VIC,Australia,8
3133,3134,Pierette,Roseman,Female,1995-01-20 00:00:00,,Manufacturing,Mass Customer,N,No,409 Bobwhite Road,2226,NSW,Australia,10
3134,3135,Titus,Worsall,Male,1962-01-14 00:00:00,Staff Scientist,Financial Services,Mass Customer,N,No,24712 Hazelcrest Lane,3024,VIC,Australia,7
3135,3136,Leonardo,Brennon,Male,1998-08-25 00:00:00,Marketing Manager,Retail,Mass Customer,N,Yes,3 Canary Center,2040,NSW,Australia,10
3136,3137,Cathlene,,Female,1993-03-13 00:00:00,Web Designer III,,Mass Customer,N,No,5310 Mosinee Crossing,4151,QLD,Australia,9
3137,3138,Wait,Pardey,Male,1971-02-19 00:00:00,Paralegal,Financial Services,Mass Customer,N,Yes,13 Basil Lane,2036,NSW,Australia,9
3138,3139,Pail,De Blasi,Male,1973-06-13 00:00:00,Paralegal,Financial Services,High Net Worth,N,Yes,332 Summerview Park,3000,VIC,Australia,8
3139,3140,Britt,Muddimer,Female,1985-06-11 00:00:00,Legal Assistant,Manufacturing,High Net Worth,N,No,7435 Monument Road,3807,VIC,Australia,9
3140,3141,Esmaria,Kiernan,Female,1995-11-04 00:00:00,Associate Professor,Retail,Mass Customer,N,Yes,3 Cody Trail,2010,NSW,Australia,7
3141,3142,Hubert,Kliner,Male,1992-08-04 00:00:00,Electrical Engineer,Manufacturing,Mass Customer,N,No,07084 Mallory Center,2428,NSW,Australia,5
3142,3143,Corabelle,Streatfeild,Female,1996-10-24 00:00:00,Chief Design Engineer,Manufacturing,Mass Customer,N,No,502 John Wall Pass,3199,VIC,Australia,7
3143,3144,Ringo,Everson,Male,1978-10-29 00:00:00,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,90880 Donald Lane,2519,NSW,Australia,9
3144,3145,Gar,Barnewille,Male,1978-06-17 00:00:00,Paralegal,Financial Services,High Net Worth,N,Yes,48007 Lakewood Hill,3141,VIC,Australia,10
3145,3146,Fredrika,Kleinmintz,Female,1978-01-28 00:00:00,Project Manager,Property,Mass Customer,N,No,039 Havey Alley,2220,NSW,Australia,9
3146,3147,Bonnee,Farley,Female,1976-10-02 00:00:00,,Retail,Affluent Customer,N,Yes,32798 Melby Center,4055,QLD,Australia,8
3147,3148,Berky,Degoix,Male,1974-10-09 00:00:00,Human Resources Assistant IV,,High Net Worth,N,Yes,0250 Onsgard Center,4034,QLD,Australia,7
3148,3149,Caprice,Pack,Female,1980-09-03 00:00:00,Tax Accountant,,Affluent Customer,N,Yes,121 Anniversary Lane,2200,NSW,Australia,9
3149,3150,Morissa,Wolfendell,Female,1991-10-07 00:00:00,Sales Associate,Financial Services,Mass Customer,N,No,0 Warrior Alley,2021,NSW,Australia,10
3150,3151,Thorn,Choffin,U,,Senior Developer,IT,Affluent Customer,N,Yes,5323 Chive Avenue,2486,NSW,Australia,7
3151,3152,Lettie,McGenis,Female,1999-06-07 00:00:00,Teacher,Financial Services,High Net Worth,N,Yes,63663 Darwin Crossing,2565,NSW,Australia,10
3152,3153,Hannis,Jakubovits,Female,1973-12-30 00:00:00,Compensation Analyst,Financial Services,High Net Worth,N,No,16 Hansons Hill,2454,NSW,Australia,7
3153,3154,Angil,Ellesmere,Female,1957-11-21 00:00:00,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,64 Quincy Alley,4170,QLD,Australia,9
3154,3155,Tiphani,Fritz,Female,1976-12-25 00:00:00,Office Assistant I,IT,Affluent Customer,N,Yes,541 Ramsey Alley,3201,VIC,Australia,7
3155,3156,Bearnard,Letixier,Male,1976-09-28 00:00:00,,Financial Services,Mass Customer,N,No,9890 Macpherson Drive,2224,NSW,Australia,10
3156,3157,Hurlee,Fasson,Male,1997-07-19 00:00:00,,Retail,Mass Customer,N,Yes,40 Erie Plaza,3138,VIC,Australia,9
3157,3158,Korey,Lansbury,Male,1970-05-02 00:00:00,VP Quality Control,Telecommunications,Mass Customer,N,Yes,8 Clarendon Circle,2121,NSW,Australia,11
3158,3159,Jesus,MacShirie,Male,1967-02-01 00:00:00,,Financial Services,Affluent Customer,N,No,55152 Delaware Park,2151,NSW,Australia,10
3159,3160,Eadmund,Braycotton,Male,1978-07-03 00:00:00,Mechanical Systems Engineer,IT,Mass Customer,N,No,09 Mitchell Terrace,2166,NSW,Australia,9
3160,3161,Cindie,Naldrett,Female,1977-02-16 00:00:00,,Financial Services,Mass Customer,N,Yes,49956 Hovde Crossing,2745,NSW,Australia,9
3161,3162,Deanne,Delacour,Female,1978-02-24 00:00:00,Media Manager IV,Argiculture,Mass Customer,N,Yes,1 Glacier Hill Parkway,2017,NSW,Australia,8
3162,3163,Irvine,Mc Mechan,Male,1968-06-01 00:00:00,Environmental Specialist,Argiculture,Affluent Customer,N,No,4527 Farmco Place,3155,VIC,Australia,8
3163,3164,Hortensia,Rainger,Female,1986-01-14 00:00:00,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,88 Rutledge Crossing,4215,QLD,Australia,7
3164,3165,Vyky,Coppen,Female,1975-05-18 00:00:00,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,398 Butternut Place,3027,VIC,Australia,7
3165,3166,Bronson,Plowman,Male,1955-05-11 00:00:00,Social Worker,Health,Mass Customer,N,No,13 Marcy Alley,3138,VIC,Australia,8
3166,3167,Vernor,Stedall,Male,1995-01-20 00:00:00,Web Designer IV,Property,Mass Customer,N,No,62 John Wall Lane,2326,NSW,Australia,1
3167,3168,Johan,Dudderidge,Male,1976-02-16 00:00:00,Assistant Manager,Health,Affluent Customer,N,No,2346 Dawn Terrace,4655,QLD,Australia,3
3168,3169,Maxim,Chavrin,Male,1964-01-12 00:00:00,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,8 Erie Center,3690,VIC,Australia,2
3169,3170,Bethanne,Kytter,Female,1968-01-26 00:00:00,Nurse Practicioner,Entertainment,Mass Customer,N,No,040 Brown Trail,2040,NSW,Australia,12
3170,3171,Leif,,Male,1967-05-23 00:00:00,Account Coordinator,Financial Services,Affluent Customer,N,Yes,94850 Moland Street,3072,VIC,Australia,9
3171,3172,Marje,Kennewell,Female,1961-12-17 00:00:00,,Retail,Affluent Customer,N,No,3 Tomscot Place,3756,VIC,Australia,4
3172,3173,Angelo,,Male,2001-10-10 00:00:00,Computer Systems Analyst I,Health,Mass Customer,N,Yes,06 Kipling Circle,2085,NSW,Australia,10
